plant_id,bus_id,Pg,status,Pmax,Pmin,ramp_30,type,region
GREENWOOD SOLAR FARM-SUN,131009,1,OP,1.9, , ,SUN,Eastern
OXFORD-SUN,131009,1,OP,2.8,0,0,SUN,Eastern
SR JENKINS FT LUPTON-SUN,209867,1,OP,13.0, , ,SUN,Western
EIGHT FLAGS ENERGY-NG,152652,1,OP,19.8,1.0,1.0,NG,uncertain
LITTLE ROCK PHAM SOLAR-SUN,304724,1,OP,3.0, , ,SUN,Western
ADERA SOLAR-SUN,,1,OP,19.0,,,SUN,Western
CES VMT SOLAR-SUN,122881,1,OP,1.1, , ,SUN,Eastern
PECAN SOLAR-SUN,148219,1,OP,74.9, , ,SUN,Eastern
SUNE ROCHESTER-SUN,310682,1,OP,1.0, , ,SUN,Western
"CA FLATS SOLAR 130, LLC-SUN",307440,1,OP,130.0, , ,SUN,Western
TEQUESQUITE LANDFILL SOLAR PV PROJECT-SUN,,1,OP,7.3,,,SUN,Western
CCBC-CATONSVILLE-SUN,146327,1,OP,1.6, , ,SUN,Eastern
OWENS CORNING HEADQUARTERS-SUN,146327,1,OP,2.1,0,0,SUN,Eastern
FRONTIER SOLAR LLC-SUN,310881,1,OP,18.0, , ,SUN,Western
UI RCP NEW HAVEN FUEL CELL-NG,135914,1,OP,2.5,2.5,2.5,NG,Eastern
"CUYAMA SOLAR, LLC-SUN",310595,1,OP,40.0, , ,SUN,Western
BUCKTHORN SOLAR 1-SUN,,1,OP,202.0,,,SUN,ERCOT
SHOREHAM SOLAR COMMONS-SUN,141045,1,OP,24.9, , ,SUN,Eastern
PORTAGE SOLAR-SUN,154107,1,OP,1.5, , ,SUN,Eastern
MIDDLEBURY SOLAR-SUN,154107,1,OP,1.5,0,0,SUN,Eastern
"TWE CHOCOWINITY SOLAR, LLC-SUN",148462,1,OP,4.5, , ,SUN,Eastern
GOLDEN HILLS WIND-WND,305011,1,OP,85.9,0.5,0.5,WND,Western
INNOVATIVE SOLAR 10-SUN,169740,1,OP,1.5, , ,SUN,Eastern
"INNOVATIVE SOLAR 18, LLC-SUN",161727,1,OP,1.9, , ,SUN,Eastern
"INNOVATIVE SOLAR 26, LLC-SUN",152640,1,OP,1.9, , ,SUN,Eastern
"INNOVATIVE SOLAR 63, LLC-SUN",148464,1,OP,4.9, , ,SUN,Eastern
UI RCP BRIDGEPORT SEASIDE-NG,140830,1,OP,2.5,2.3,2.3,NG,Eastern
UI RCP BRIDGEPORT SEASIDE-SUN,140830,1,OP,2.2, , ,SUN,Eastern
INNOVATIVE SOLAR 16-SUN,151060,1,OP,2.0, , ,SUN,Eastern
"SYNCARPHA PALMER, LLC-SUN",140760,1,OP,4.8, , ,SUN,Eastern
"STEEL BRIDGE SOLAR, LLC-SUN",209867,1,OP,2.3, , ,SUN,Western
"RIVER BEND SOLAR, LLC-SUN",173390,1,OP,77.0, , ,SUN,Eastern
LOS VIENTOS V WIND POWER-WND,309029,1,OP,110.0,0.1,0.1,WND,ERCOT
LINDBERG FIELD SOLAR-SUN,309602,1,OP,2.7, , ,SUN,Western
CITRUS SOLAR ENERGY CENTER-SUN,,1,OP,74.9,,,SUN,Eastern
CITRUS SOLAR ENERGY CENTER-MWH,,1,OP,4.0,,,MWH,Eastern
AVALON SOLAR II-SUN,306696,1,OP,15.0, , ,SUN,Western
"LIVE OAK SOLAR, LLC-SUN",173464,1,OP,51.0, , ,SUN,Eastern
"WHITE PINE SOLAR, LLC-SUN",173405,1,OP,101.2, , ,SUN,Eastern
"FEDERAL ROAD SOLAR 1, LLC CSG-SUN",,1,OP,4.4,,,SUN,Eastern
BWC SWAN POND RIVER CSG-SUN,,1,OP,1.6,,,SUN,Eastern
GRAND VIEW SOLAR TWO-SUN,209867,1,OP,68.0, , ,SUN,Western
"CEDAR BLUFF WIND, LLC-WND",173414,1,OP,198.6,0.0,0.0,WND,Eastern
PERRY SOLAR FACILITY-SUN,153152,1,OP,5.1, , ,SUN,Eastern
NEISLER STREET SOLAR-SUN,152641,1,OP,2.0, , ,SUN,Eastern
LEOMINSTER-SUN,139751,1,OP,2.0, , ,SUN,Eastern
NORTH ADAMS LANDFILL-SUN,139751,1,OP,2.2,0,0,SUN,Eastern
FISHER ROAD SOLAR-SUN,135449,1,OP,4.6, , ,SUN,Eastern
PALMER LANDFILL-SUN,140760,1,OP,4.0, , ,SUN,Eastern
CED AVENAL-SUN,307390,1,OP,15.8, , ,SUN,Western
CED DUCOR 1-SUN,,1,OP,20.0,,,SUN,Western
CED DUCOR 2-SUN,,1,OP,20.0,,,SUN,Western
CED DUCOR 3-SUN,,1,OP,15.0,,,SUN,Western
CED DUCOR 4-SUN,,1,OP,20.0,,,SUN,Western
"WHITE OAK SOLAR, LLC-SUN",169087,1,OP,76.5, , ,SUN,Eastern
FRESNO SOLAR-SUN,310672,1,OP,3.0, , ,SUN,Western
PCA-VALDOSTA MILL-WDS,169127,1,OP,17.6,1.0,1.0,WDS,uncertain
PCA-VALDOSTA MILL-BLQ,169127,1,OP,52.3,5.0,5.0,BLQ,uncertain
AVS LANCASTER 1-SUN,306762,1,OP,3.7, , ,SUN,Western
US-TOPCO (SOCCER CENTER)-SUN,306762,1,OP,3.0, , ,SUN,Western
SOUTH PLAINS II-WND,308765,1,OP,300.0,0.0,0.0,WND,ERCOT
SUNFLOWER WIND PROJECT-WND,173524,1,OP,104.0,0.0,0.0,WND,Eastern
ELKTON SOLAR-SUN,146547,1,OP,1.6, , ,SUN,Eastern
"KINGBIRD B SOLAR, LLC-SUN",,1,OP,20.0,,,SUN,Western
"BLYTHE SOLAR II, LLC-SUN",306811,1,OP,131.2, , ,SUN,Western
"BLYTHE SOLAR 110, LLC-SUN",,1,OP,109.8,,,SUN,Western
TOWN OF CHESTERTOWN- CHESTERTOWN WWTP-SUN,123019,1,OP,1.0, , ,SUN,Eastern
ONONDAGA COUNTY - METRO WATER BOARD-SUN,144055,1,OP,1.0, , ,SUN,Eastern
ONONDAGA COUNTY - OAK ORCHARD WWTP-SUN,144055,1,OP,2.0, , ,SUN,Eastern
"HEWLETT-PACKARD (HP) - ANDOVER, MA-SUN",140722,1,OP,1.7, , ,SUN,Eastern
"SHELBY RANDOLPH ROAD SOLAR 1, LLC-SUN",169618,1,OP,1.9, , ,SUN,Eastern
LORIN INDUSTRIES-NG,140398,1,OP,3.2,0.2,0.2,NG,Eastern
"JAVELINA WIND ENERGY, LLC-WND",309025,1,OP,249.7,0.0,0.0,WND,ERCOT
"LAFAYETTE SOLAR I, LLC-SUN",169618,1,OP,1.9, , ,SUN,Eastern
"ROCKINGHAM SOLAR, LLC-SUN",169618,1,OP,4.9,0,0,SUN,Eastern
"YORK ROAD SOLAR I, LLC-SUN",162471,1,OP,1.9, , ,SUN,Eastern
"SID SOLAR I, LLC-SUN",152641,1,OP,4.9, , ,SUN,Eastern
UDR GLASTONBURY FUEL CELL-NG,136474,1,OP,2.5,2.5,2.5,NG,Eastern
TOWN OF NEEDHAM VNEM CSG-SUN,,1,OP,3.0,,,SUN,Eastern
WILLIAMSBURG SOLAR LLC VNEM CSG-SUN,,1,OP,2.2,,,SUN,Eastern
OREGON CONVENTION CENTER-SUN,201923,1,OP,1.4, , ,SUN,Western
JACKSON BOARD OF EDUCATION-LIBERTY HS-SUN,141141,1,OP,1.2, , ,SUN,Eastern
ONEIDA COUNTY- DPW-SUN,141141,1,OP,1.5,0,0,SUN,Eastern
TOWN OF HALFMOON-SUN,135857,1,OP,1.0, , ,SUN,Eastern
"BJ'S WHOLESALE CLUB, INC- UXBRIDGE-SUN",133507,1,OP,1.0, , ,SUN,Eastern
WESTERN MICHIGAN SOLAR GARDENS-SUN,133507,1,OP,1.0,0,0,SUN,Eastern
GRAND VALLEY SOLAR GARDENS-SUN,139028,1,OP,3.0, , ,SUN,Eastern
GRANBY HYDRO-WAT,205905,1,OP,0.2,0.2,0.2,WAT,Western
UCI FUEL CELL-NG,307219,1,OP,1.4,0.6,0.6,NG,Western
"HCE JOHNSTON I, LLC-SUN",113511,1,OP,2.6, , ,SUN,Eastern
COLORADO BEND II-NG,310633,1,OP,1087.8,187.1,187.1,NG,ERCOT
CASTLE GAP SOLAR-SUN,,1,OP,180.0,,,SUN,uncertain
GOLDFINCH-SUN,173471,1,OP,3.0, , ,SUN,Eastern
HARPSTER WIND-WND,158919,1,OP,1.5,0.1,0.1,WND,Eastern
"EASTERN SHORE SOLAR, LLC-SUN",147947,1,OP,80.0, , ,SUN,Eastern
ZEPHYR WIND-WND,153675,1,OP,4.5,0.1,0.1,WND,Eastern
"RED TOAD 1425 A POWATAN ROAD, LLC-SUN",158080,1,OP,1.9, , ,SUN,Eastern
BIG SAND DRAW PLANT-NG,209867,1,OP,7.0,0.7,0.7,NG,Western
DURHAM SOLAR-SUN,161653,1,OP,3.4, , ,SUN,Eastern
NEW CREEK WIND-WND,162360,1,OP,103.0,0.0,0.0,WND,Eastern
"MORGAN FARM, LLC-SUN",162761,1,OP,4.9, , ,SUN,Eastern
"NASHVILLE FARMS, LLC-SUN",148059,1,OP,1.9, , ,SUN,Eastern
"CEDAR SOLAR, LLC-SUN",169774,1,OP,4.9, , ,SUN,Eastern
"ELM SOLAR, LLC-SUN",147469,1,OP,4.9, , ,SUN,Eastern
GLASGOW LFGTE-LFG,161562,1,OP,1.0,0.1,0.1,LFG,Eastern
LEMOORE 1-SUN,310816,1,OP,1.5, , ,SUN,Western
PEAK VIEW WIND FARM-WND,206567,1,OP,60.8,1.0,1.0,WND,Western
"BALTIMORE CHURCH SOLAR, LLC-SUN",162757,1,OP,5.4, , ,SUN,Eastern
"BROADVIEW ENERGY JN, LLC-WND",303207,1,OP,181.7,181.7,181.7,WND,Western
"COHEN FARM SOLAR, LLC-SUN",147469,1,OP,6.5, , ,SUN,Eastern
"FLOYD SOLAR, LLC-SUN",162757,1,OP,6.5, , ,SUN,Eastern
"INNOVATIVE SOLAR 43, LLC-SUN",158332,1,OP,50.8, , ,SUN,Eastern
CORNELL GENEVA SOLAR FARM-SUN,145117,1,OP,2.0, , ,SUN,Eastern
BUILDING F-SUN,309408,1,OP,1.3, , ,SUN,Western
"BROADVIEW ENERGY KW, LLC-WND",303207,1,OP,142.6,142.6,142.6,WND,Western
BUILDING G-SUN,309408,1,OP,1.2, , ,SUN,Western
BUIDLING L-SUN,309408,1,OP,1.0, , ,SUN,Western
SHELTER SOLAR-SUN,162744,1,OP,5.0, , ,SUN,Eastern
HEEDEH SOLAR-SUN,148370,1,OP,4.5, , ,SUN,Eastern
DAYSTAR SOLAR-SUN,148412,1,OP,5.0, , ,SUN,Eastern
KATHLEEN SOLAR-SUN,160790,1,OP,5.0, , ,SUN,Eastern
DULLES-SUN,305287,1,OP,2.0, , ,SUN,Western
FREEWAY SPRINGS-SUN,309408,1,OP,2.0, , ,SUN,Western
ADS RENEWABLE ENERGY-WOLF CREEK LLC-LFG,142482,1,OP,2.8,0.5,0.5,LFG,Eastern
SOLVERDE 1-SUN,310736,1,OP,78.0, , ,SUN,Western
ANTELOPE DSR 1-SUN,310736,1,OP,46.0, , ,SUN,Western
ANTELOPE DSR 2-SUN,310736,1,OP,5.0, , ,SUN,Western
CONETOE SOLAR-SUN,310736,1,OP,5.0,0,0,SUN,Eastern
SUGAR RUN SOLAR-SUN,111379,1,OP,5.0, , ,SUN,Eastern
HMW MINSTER PV I-SUN,115235,1,OP,3.0, , ,SUN,Eastern
"TWE NEW BERN SOLAR PROJECT, LLC-SUN",115235,1,OP,4.0,0,0,SUN,Eastern
WHITETHORN SOLAR LLC-SUN,305011,1,OP,3.3, , ,SUN,Western
SOUTH VALLEY SOLAR ENERGY CENTER-SUN,303558,1,OP,9.9, , ,SUN,Western
SANTA FE SOLAR ENERGY CENTER-SUN,308406,1,OP,9.3, , ,SUN,Western
SANTOLINA SOLAR ENERGY CENTER-SUN,308406,1,OP,10.5,0,0,SUN,Western
RIO COMMUNITIES SOLAR ENERGY CENTER-SUN,310247,1,OP,9.9, , ,SUN,Western
"COUNTY HOME SOLAR CENTER, LLC-SUN",152641,1,OP,2.0, , ,SUN,Eastern
"LAURINBURG SOLAR, LLC (HEELSTONE)-SUN",158075,1,OP,1.9, , ,SUN,Eastern
CES CHERRY HILL SOLAR-SUN,158075,1,OP,1.2,0,0,SUN,Eastern
HEMLOCK SOLAR-SUN,148245,1,OP,5.0, , ,SUN,Eastern
"LONG FARM 46 SOLAR, LLC-SUN",148245,1,OP,5.0, , ,SUN,Eastern
HXNAIR SOLAR ONE-SUN,169737,1,OP,5.0, , ,SUN,Eastern
COTTON PLAINS WIND FARM-WND,308118,1,OP,50.4,0.0,0.0,WND,ERCOT
NA 1(HAGERSTOWN)-MWH,122918,1,OP,2.0,0.0,0.0,MWH,Eastern
ROCKSPRINGS-WND,310399,1,OP,149.3,0.0,0.0,WND,ERCOT
FRONTIER WINDPOWER-WND,168495,1,OP,200.0,27.0,27.0,WND,Eastern
STRATA ROOF 1-SUN,306914,1,OP,0.6, , ,SUN,Western
ZERO WASTE ENERGY DEVELOPMENT CO LLC-OBG,310258,1,OP,1.6,0.8,0.8,OBG,Western
BRISTOL PLANT-LFG,152886,1,OP,5.399999999999999,0.1,0.1,LFG,Eastern
EQUINIX SAN JOSE-NG,152886,1,OP,1.0,0,0,NG,Western
INTEL SANTA CLARA-NG,310042,1,OP,1.0,0.1,0.1,NG,Western
CMEEC - BOZRAH-SUN,136437,1,OP,2.5, , ,SUN,Eastern
"RANCHO SECO SOLAR, LLC-SUN",307563,1,OP,10.8, , ,SUN,Western
BJ'S WHOLESALE CLUB INC DIST CENTER-SUN,143970,1,OP,1.4, , ,SUN,Eastern
CONN MUN ELECTRIC ENERGY COOP-SUN,136489,1,OP,1.0, , ,SUN,Eastern
ORANGE COUNTY SOLAR FARM (NY)-SUN,129110,1,OP,1.5, , ,SUN,Eastern
GENENTECH-OCEANSIDE-MWH,,1,OP,2.0,,,MWH,uncertain
GENENTECH-OCEANSIDE-SUN,,1,OP,4.5,,,SUN,uncertain
ONONDAGA COUNTY- JAMESVILLE-SUN,145424,1,OP,2.0, , ,SUN,Eastern
RE GARLAND-SUN,,1,OP,185.0,,,SUN,Western
MIDWAY SOLAR FARM II-SUN,,1,OP,30.0,,,SUN,Western
"MCDONALD SOLAR FARM, LLC-SUN",138319,1,OP,5.2, , ,SUN,Eastern
"PASTIME FARM, LLC-SUN",158610,1,OP,5.2, , ,SUN,Eastern
"YANCEYVILLE FARM 3, LLC-SUN",158610,1,OP,4.9,0,0,SUN,Eastern
UNION RENEWABLE ENERGY FACILITY-LFG,170186,1,OP,2.4,0.8,0.8,LFG,uncertain
"ALGONQUIN SKIC 10 SOLAR, LLC-SUN",309706,1,OP,10.0, , ,SUN,Western
AMBLER-DFO,309706,1,OP,1.1,0,0,DFO,uncertain
MARSHALL-DFO,309706,1,OP,1.1,0,0,DFO,uncertain
NEW STUYAHOK-DFO,309706,1,OP,1.4,0,0,DFO,uncertain
VALLEY VIEW SOLAR-SUN,208193,1,OP,4.0, , ,SUN,Western
SKYLARK-SUN,208193,1,OP,4.0,0,0,SUN,Western
SILICON VALLEY CLEAN WATER-OBG,303381,1,OP,1.2,0.6,0.6,OBG,Western
SWAMPY ACRES-DFO,,1,OP,8.4,,,DFO,uncertain
IMPA HUNTINGBURG SOLAR PARK-SUN,169363,1,OP,1.6, , ,SUN,Eastern
IMPA WASHINGTON SOLAR PARK-SUN,169397,1,OP,3.2, , ,SUN,Eastern
IMPA ANDERSON SOLAR PARK-SUN,128105,1,OP,4.0, , ,SUN,Eastern
OWATONNA ENERGY STATION-NG,170783,1,OP,38.8,4.0,4.0,NG,Eastern
WEYMOUTH SOLAR PLANT-SUN,,1,OP,3.0,,,SUN,Western
BLUESTEM-WND,148741,1,OP,198.0,0.8,0.8,WND,Eastern
STAINBACK SOLAR FARM-SUN,148741,1,OP,5.0,0,0,SUN,Eastern
ALTA LUNA-SUN,308703,1,OP,28.1, , ,SUN,Western
"PIONEER WIND PARK, LLC-WND",204113,1,OP,80.0,1.7,1.7,WND,Western
BREVIG MISSION-DFO,204113,1,OP,1.0,0,0,DFO,uncertain
PLAYA SOLAR 2-SUN,204113,1,OP,100.0,0,0,SUN,Western
PRAIRIE BREEZE II-WND,168278,1,OP,73.4,0.0,0.0,WND,Eastern
DURHAM AWTF-OBG,206935,1,OP,1.5,0.4,0.4,OBG,Western
BACLIFF-NG,206935,1,OP,324.0,0,0,NG,ERCOT
JUNCTION ROAD-SUN,132374,1,OP,4.7, , ,SUN,Eastern
CEDAR BRANCH-SUN,144071,1,OP,6.2, , ,SUN,Eastern
SHARON STATION-SUN,144071,1,OP,2.8,0,0,SUN,Eastern
BLUE CLOUD WIND ENERGY LLC-WND,,1,OP,148.4,,,WND,Eastern
"CED WESTFIELD SOLAR, LLC-SUN",133650,1,OP,2.0, , ,SUN,Eastern
WESTSIDE SOLAR POWER PV1-SUN,,1,OP,2.0,,,SUN,Western
WEST GROTON CHP-NG,133650,1,OP,3.8,0,0,NG,Eastern
CASTOR SOLAR-SUN,309706,1,OP,1.5, , ,SUN,Western
SOUTHBRIDGE SOLAR-SUN,140737,1,OP,1.9, , ,SUN,Eastern
ANTELOPE BIG SKY RANCH-SUN,310860,1,OP,19.0, , ,SUN,Western
SUMMER SOLAR LLC-SUN,,1,OP,19.0,,,SUN,Western
CENTRAL ANTELOPE DRY RANCH B LLC-SUN,310860,1,OP,3.0, , ,SUN,Western
SR MAVERICKS-SUN,209867,1,OP,7.8, , ,SUN,Western
RED HORSE III-SUN,310894,1,OP,30.0, , ,SUN,Western
AJAX SOLAR-SUN,169884,1,OP,4.9, , ,SUN,Eastern
ST. MATTHEWS SOLAR-SUN,142299,1,OP,10.2, , ,SUN,Eastern
CLINTON BATTERY-MWH,114725,1,OP,10.0,0.0,0.0,MWH,Eastern
HMV MINSTER ENERGY STORAGE SYSTEM-MWH,114725,1,OP,7.0,0,0,MWH,Eastern
MONTANA SOLAR FACILITY-SUN,307541,1,OP,3.0, , ,SUN,Western
HOLLOMAN SOLAR FACILITY-SUN,302262,1,OP,5.0, , ,SUN,Western
KEYS ENERGY CENTER-NG,162182,1,OP,755.0, , ,NG,Eastern
SUMRALL II SOLAR FARM-SUN,173450,1,OP,52.0, , ,SUN,Eastern
"SAN ISABEL SOLAR, LLC-SUN",209867,1,OP,30.0, , ,SUN,Western
SUMRALL I SOLAR FARM-SUN,173450,1,OP,52.0, , ,SUN,Eastern
"MESQUITE SOLAR 2, LLC-SUN",,1,OP,100.0,,,SUN,Western
"MESQUITE SOLAR 3, LLC-SUN",,1,OP,150.0,,,SUN,Western
"PORTAL RIDGE SOLAR B, LLC-SUN",310860,1,OP,20.0, , ,SUN,Western
"PORTAL RIDGE SOLAR C, LLC-SUN",310860,1,OP,11.4, , ,SUN,Western
"HOWELL MIDLAND FARM, LLC-SUN",169583,1,OP,4.9, , ,SUN,Eastern
"AUGUSTUS FARM, LLC-SUN",111469,1,OP,4.9, , ,SUN,Eastern
PRAIRIE BREEZE III-WND,168278,1,OP,35.8,0.0,0.0,WND,Eastern
MIDWAY SOLAR FARM III-SUN,310447,1,OP,20.0, , ,SUN,Western
SCOTT SOLAR FARM-SUN,147903,1,OP,-999999.0, , ,SUN,Eastern
WOODLAND SOLAR FARM-SUN,147972,1,OP,-999999.0, , ,SUN,Eastern
WHITEHOUSE SOLAR FARM-SUN,147554,1,OP,-999999.0, , ,SUN,Eastern
JEFFCO COMMUNITY SOLAR GARDENS LLC-SUN,,1,OP,1.2,,,SUN,Western
WINDPARK UNLIMITED 2-WND,,1,OP,16.1,,,WND,uncertain
O'BRIEN WIND-WND,147554,1,OP,250.3,0,0,WND,Eastern
EAST AMWELL-SUN,147554,1,OP,1.9,0,0,SUN,Eastern
SCHOFIELD GENERATING STATION-OBL,161474,1,OP,50.4,2.5,2.5,OBL,uncertain
"RINGER HILL WIND FARM, LLC-WND",161474,1,OP,38.3,0,0,WND,Eastern
"GROVE SOLAR CENTER, LLC-SUN",209867,1,OP,6.0, , ,SUN,Western
"HYLINE SOLAR CENTER, LLC-SUN",209867,1,OP,9.0, , ,SUN,Western
"OPEN RANGE SOLAR CENTER, LLC-SUN",206572,1,OP,10.0, , ,SUN,Western
"RAILROAD SOLAR CENTER, LLC-SUN",209867,1,OP,4.5, , ,SUN,Western
"THUNDEREGG SOLAR CENTER, LLC-SUN",206572,1,OP,10.0, , ,SUN,Western
"VALE AIR SOLAR CENTER, LLC-SUN",204969,1,OP,10.0, , ,SUN,Western
MIDWAY SOLAR FARM 1-SUN,310447,1,OP,50.0, , ,SUN,Western
PROVIDENCE SOLAR-SUN,154801,1,OP,16.0, , ,SUN,Eastern
ELECTRA WIND FARM-WND,306042,1,OP,230.0,1.0,1.0,WND,ERCOT
HORSE CREEK WIND FARM-WND,305662,1,OP,230.0,1.0,1.0,WND,ERCOT
ALBANY GREEN ENERGY-WDS,173410,1,OP,53.5,25.0,25.0,WDS,Eastern
WAL-MART TRUTH OR CONSEQUENCES PV-SUN,307022,1,OP,1.0, , ,SUN,Western
IDA GROVE WIND-WND,307022,1,OP,301.1,0,0,WND,Eastern
SUDBURY SOLAR-SUN,307022,1,OP,2.0,0,0,SUN,Eastern
DEMILLE SOLAR FARM-SUN,128487,1,OP,28.4, , ,SUN,Eastern
TURRILL SOLAR FARM-SUN,128487,1,OP,19.6, , ,SUN,Eastern
O'SHEA SOLAR FARM-SUN,128487,1,OP,2.0,0,0,SUN,Eastern
"HILL AFB LFG FACILITY, BLDG #737-LFG",128487,1,OP,2.1999999999999997,0,0,LFG,Western
"NRG SOLAR LAS VEGAS MB 2, LLC-SUN",,1,OP,1.5,,,SUN,Western
BISON SOLAR LLC-SUN,128487,1,OP,30.0,0,0,SUN,Western
"BOULDER SOLAR POWER, LLC-SUN",307840,1,OP,100.0, , ,SUN,Western
CECIL COUNTY CCVT HS-SUN,146547,1,OP,2.0, , ,SUN,Eastern
BRADY II WIND ENERGY CENTER-WND,173525,1,OP,150.0,37.0,37.0,WND,Eastern
BRADY WIND ENERGY CENTER-WND,173525,1,OP,150.0,37.0,37.0,WND,Eastern
LACKAWANNA ENERGY CENTER-NG,162366,1,OP,1395.0,465.0,465.0,NG,Eastern
GASTONIA SOLAR CENTER-SUN,151756,1,OP,4.3, , ,SUN,Eastern
WORTHAM SOLAR FARM-SUN,169944,1,OP,5.0, , ,SUN,Eastern
"WHITE FARM SOLAR, LLC-SUN",148197,1,OP,5.2, , ,SUN,Eastern
VULCRAFT SOLAR-SUN,124640,1,OP,1.6, , ,SUN,Eastern
OLD SETTLER WIND-WND,308118,1,OP,151.2,0.0,0.0,WND,ERCOT
"SNOW CAMP SOLAR, LLC-SUN",308118,1,OP,5.2,0,0,SUN,Eastern
PANDA HUMMEL STATION LLC-NG,308118,1,OP,1096.5,0,0,NG,Eastern
BATTLEBORO FARM-SUN,148276,1,OP,5.2, , ,SUN,Eastern
"FLINT HILL SOLAR, LLC-SUN",162467,1,OP,5.2, , ,SUN,Eastern
LEGOLAND SOLAR-SUN,155011,1,OP,1.4, , ,SUN,Eastern
LAMESA SOLAR-SUN,300980,1,OP,100.0, , ,SUN,ERCOT
ILR LANDFILL-SUN,143622,1,OP,7.7, , ,SUN,Eastern
"CLEAN ENERGY FUTURE-LORDSTOWN, LLC-NG",162534,1,OP,850.0,136.0,136.0,NG,Eastern
NHA AT MANSFIELD NJ-SUN,162534,1,OP,5.0,0,0,SUN,Eastern
"SHOE CREEK SOLAR, LLC-SUN",162741,1,OP,65.0, , ,SUN,Eastern
SULPHUR SPRINGS-SUN,306616,1,OP,20.0, , ,SUN,Western
MONROE SOLAR FACILITY-SUN,114422,1,OP,60.0, , ,SUN,Eastern
HERTFORD SOLAR FARM-SUN,147094,1,OP,5.0, , ,SUN,Eastern
SANTA RITA JAIL FUEL CELL-NG,302634,1,OP,1.4,0.6,0.6,NG,Western
RE GARLAND A-SUN,308310,1,OP,20.0, , ,SUN,Western
MORGANTOWN-LFG,,1,OP,1.6,,,LFG,Eastern
RE BARREN RIDGE 1-SUN,,1,OP,60.0,,,SUN,Western
BEECH RIDGE ENERGY STORAGE-MWH,308310,1,OP,31.5,0,0,MWH,Eastern
SJA SOLAR LLC-SOLTERRA MONASTERY CSG-SUN,,1,OP,20.1,,,SUN,Eastern
PFIZER GROTON FUEL CELL-NG,136463,1,OP,5.6,0.6,0.6,NG,Eastern
MC1 SOLAR-SUN,148283,1,OP,5.0, , ,SUN,Eastern
"ST. PAULS SOLAR 1, LLC-SUN",153937,1,OP,4.9, , ,SUN,Eastern
"KENNEDY SOLAR, LLC-SUN",157206,1,OP,4.9, , ,SUN,Eastern
INNOVATIVE SOLAR 65-SUN,162741,1,OP,4.9, , ,SUN,Eastern
"LINCOLN SOLAR, LLC (NC)-SUN",161727,1,OP,4.9, , ,SUN,Eastern
"EXUM FARM SOLAR, LLC-SUN",148467,1,OP,4.9, , ,SUN,Eastern
"BIZZELL CHURCH SOLAR 1, LLC-SUN",160790,1,OP,5.2, , ,SUN,Eastern
"CB BLADEN SOLAR, LLC-SUN",169657,1,OP,5.2, , ,SUN,Eastern
"CURRIN SOLAR, LLC-SUN",147186,1,OP,5.2, , ,SUN,Eastern
PISGAH MOUNTAIN WIND-WND,162184,1,OP,9.1,0.1,0.1,WND,Eastern
"CHAVES SOLAR, LLC-SUN",310723,1,OP,70.0, , ,SUN,Eastern
"ROSWELL SOLAR, LLC-SUN",310723,1,OP,70.0, , ,SUN,Eastern
"NASH 97 SOLAR, LLC-SUN",160762,1,OP,5.2, , ,SUN,Eastern
"SOUTH WINSTON FARM, LLC-SUN",161684,1,OP,5.2, , ,SUN,Eastern
"SULLIVAN SOLAR, LLC-SUN",160268,1,OP,5.2, , ,SUN,Eastern
"COVENTRY PHOTOVOLTAIC, LLC-SUN",160268,1,OP,2.2,0,0,SUN,Eastern
MUNRO VALLEY SOLAR-SUN,160268,1,OP,4.0,0,0,SUN,Western
BONNYBROOKE PV-SUN,160268,1,OP,41.0,0,0,SUN,Western
BETHEL WIND FARM LLC-WND,308103,1,OP,276.0,2.3,2.3,WND,ERCOT
"HARDISON FARM SOLAR, LLC-SUN",148283,1,OP,5.2, , ,SUN,Eastern
"MAXTON SOLAR, LLC-SUN",158075,1,OP,4.9, , ,SUN,Eastern
MODLIN SOLAR FARM-SUN,148283,1,OP,4.9, , ,SUN,Eastern
CALLIGAN CREEK HYDROELECTRIC PROJECT-WAT,209867,1,OP,6.0,0.5,0.5,WAT,Western
DON A CAMPBELL 2 GEOTHERMAL-GEO,305615,1,OP,16.2,16.2,16.2,GEO,Western
VEYO HEAT RECOVERY PROJECT-WH,305615,1,OP,8.4,0,0,WH,Western
MORGAN'S CORNER-SUN,158297,1,OP,-999999.0, , ,SUN,Eastern
FAIRHAVEN C-SUN,,1,OP,1.6,,,SUN,Eastern
WEST BRIDGEWATER AB CSG-SUN,135389,1,OP,1.7, , ,SUN,Eastern
SKIDMORE COLLEGE-SUN,135806,1,OP,2.0, , ,SUN,Eastern
RCWD PV PROJECT-SUN,305578,1,OP,2.7, , ,SUN,Western
COSERV COMMUNITY SOLAR STATION-SUN,,1,OP,2.0,,,SUN,ERCOT
CA DEPT OF PUBLIC HEALTH AT RICHMOND-SUN,310293,1,OP,2.2, , ,SUN,Western
TOMPKINS CORTLAND COMMUNITY COLLEGE-SUN,144982,1,OP,2.0, , ,SUN,Eastern
THREE PEAKS POWER-SUN,144982,1,OP,80.0,0,0,SUN,Western
CRANE SOLAR FACILITY-SUN,173482,1,OP,17.0, , ,SUN,Eastern
EAST PECOS SOLAR-SUN,309862,1,OP,118.5, , ,SUN,ERCOT
BERNARDS SOLAR-SUN,309862,1,OP,2.6,0,0,SUN,Eastern
